model_name,lang,category,n,bleu_sentence,rougeL_f1,meteor,chrfpp,bertscore_precision,bertscore_recall,bertscore_f1,bert_cosine,e5_cosine,expansion_ratio,expansion_abs_distance_from_1,bleu_corpus
CohereLabs/tiny-aya-global,es,Astronaut,82,0.38590041812698994,0.598039075773583,0.5788770351024384,0.6390906456654765,0.8574883414477836,0.8996973771874498,0.8775576047781037,0.9059937792580303,0.9179525920530645,1.3326284123933185,0.35685773403675203,0.3807670996177257
CohereLabs/tiny-aya-global,es,Athlete,50,0.36752289641362296,0.6022781929172493,0.5550463186308496,0.6326552077920252,0.8735616314411163,0.8994589340686798,0.8858636820316315,0.9131124997138977,0.9335328841209412,1.1852347154123937,0.2138263436173235,0.3874075939014874
CohereLabs/tiny-aya-global,es,Building,46,0.33042123290019304,0.41568781273614386,0.447271594472512,0.5363219120128279,0.8097877942997477,0.8290613993354465,0.8191440468249114,0.8853039223214855,0.9216331191684889,1.216910097352803,0.25395884152819553,0.3303158375738668
CohereLabs/tiny-aya-global,es,CelestialBody,49,0.31090315887136843,0.5227970852141545,0.5601459291328779,0.6071687616529973,0.8265483890260968,0.8547955933882265,0.8402288130351475,0.9006738285629117,0.9287525342435253,1.1712964405555806,0.17754071942562197,0.2847766025449631
CohereLabs/tiny-aya-global,es,City,83,0.31007017441684187,0.5287209583810285,0.5016867657387407,0.578118144312907,0.8278223829097059,0.8585978983396507,0.8424467702946031,0.901145930031696,0.9267006250749151,1.1258052764153115,0.19004738911609506,0.3196031684470519
CohereLabs/tiny-aya-global,es,ComicsCharacter,30,0.4119423218387335,0.5051321743165764,0.5510512288604158,0.6329426175521926,0.8528310298919678,0.8607495526472727,0.8566452344258626,0.8930084923903148,0.9325612127780915,1.0532933753640072,0.09377720490152876,0.41748181136400603
CohereLabs/tiny-aya-global,es,Company,66,0.2846495376890313,0.48763233437317677,0.44903574454934686,0.5414833576475866,0.8395284622004537,0.8688922379956101,0.8536530606674425,0.8834034809560487,0.9241691728432974,1.1730623143214265,0.22048113608839634,0.28390953598103785
CohereLabs/tiny-aya-global,es,Film,264,0.28737817870210325,0.4592029766103906,0.4638483193020802,0.5500473272029642,0.8288316044843558,0.8555846769701351,0.84147036685185,0.8510279655456543,0.899991170249202,1.2476422943846397,0.28743762664297645,0.26712251967667916
CohereLabs/tiny-aya-global,es,Food,46,0.17484201327334267,0.3511197802369806,0.3602449027185031,0.46718393114637236,0.7861289174660392,0.8088793961898141,0.7970518405022828,0.8659116262974946,0.9320445423540862,1.1621982253720076,0.1985594863198016,0.18856248291915992
CohereLabs/tiny-aya-global,es,MeanOfTransportation,58,0.30036099316718706,0.5475069747057926,0.5040869775196268,0.5792352504248257,0.8579420755649435,0.8688332695385506,0.8628293471089725,0.8846637442194182,0.9211350710227572,1.2269509497578452,0.30526969630500506,0.323988101353237
CohereLabs/tiny-aya-global,es,Monument,46,0.3937098108442816,0.5872269953635669,0.6168312282951757,0.63336303174479,0.8548132673553799,0.8567845717720364,0.8556632347728895,0.9257489714933478,0.9342267591020336,1.0347064554852827,0.07935127302283698,0.38266042466430045
CohereLabs/tiny-aya-global,es,MusicalWork,290,0.2849077805971895,0.5311146942500565,0.4967183331763359,0.572615685970944,0.8376654863357544,0.8708432230456122,0.853469984490296,0.8829645263737645,0.9233352102082352,1.2089284519021306,0.25746878947476365,0.28868894557473707
CohereLabs/tiny-aya-global,es,Politician,29,0.3474487605225402,0.509693341261558,0.4977104434306065,0.5953702087231363,0.8493200746075861,0.8725573769931135,0.8605571286431675,0.9003947356651569,0.925292929698681,1.0980804238360802,0.17243193930244952,0.38081977460103866
CohereLabs/tiny-aya-global,es,Scientist,259,0.3963845099464116,0.5838350644477024,0.5738835710999217,0.6458978504246425,0.8768232688020094,0.8955787942676471,0.8854991756811105,0.8990154123674489,0.9231049416148064,1.1465159970085033,0.20209225058597902,0.3845491907239368
CohereLabs/tiny-aya-global,es,SportsTeam,44,0.17687641823699796,0.3705888631038183,0.4140323468673671,0.5307605440640457,0.8202214782888239,0.8383433886549689,0.8288412757895209,0.9099073281342333,0.9278319599953565,1.1126182727133602,0.20392285716499545,0.20020192758507424
CohereLabs/tiny-aya-global,es,University,90,0.39991305096473984,0.544749711408467,0.5742931047010141,0.6626332188056496,0.8609149052037133,0.897305099831687,0.8781094127231174,0.9181633830070496,0.9321467108196683,1.2726986693610554,0.29377857640029975,0.3883792027965572
